participantID,filetype,filename,time
UK_1501579353459,UK_1501579353459_distraction_0,../../../private/StoryTransmission/distractionTask/17247000 1501579377_7739.csv,2017-8-1 10:22:57
UK_1501579353459,UK_1501579353459_distraction_0,../../../private/StoryTransmission/distractionTask/11551000 1501579462_7091.csv,2017-8-1 10:24:22
UK_1501579353459,UK_1501579353459_distraction_0,../../../private/StoryTransmission/distractionTask/89609500 1501579546_7754.csv,2017-8-1 10:25:46
UK_1501579353459,UK_1501579353459_distraction_0,../../../private/StoryTransmission/distractionTask/70473000 1501579631_2698.csv,2017-8-1 10:27:11
