participantId,Message,Time
USA_1499856860132,Page Load,2017-7-12 11:54:1
USA_1499856860132,Participant focus window undefined,2017-7-12 11:54:2
USA_1499856860132,consent,2017-7-12 11:54:4
USA_1499856860132,consent,2017-7-12 11:54:16
USA_1499856860132,localisation,2017-7-12 11:54:17
USA_1499856860132,demographySurvey,2017-7-12 11:54:20
USA_1499856860132,checkUploaded,2017-7-12 11:55:8
USA_1499856860132,workerCode,2017-7-12 11:55:8
